"year","H2a","H2b","H3a","H3b","H4","H5","H6","H7a","H7b","H7c","H7d","H8a","H8b","H9","H10a","H10b","H11","H12a","H12b","H13","H14","H15","H16","H17","H18","H19a","H19b","H20","H21a","H21b","H21c","H21d","H22","H24","H25","H26","H27a","H27b","H28","H29a","H29b","H29c","H29d","H30","H33","H34a","H34b","H35a","H35b","H35c","H35d","H36","H46a","H46b","H46c","H46d","H46e","H46f","H47a","H47b","H47c","H47d","H47e","H47f"
1980,NA,NA,NA,NA,0.0704040033251699,0.0704040033251699,4.26417685028732,0.00311875728044293,0.00253362668419049,0.00544620833786657,0.00371104541589592,0.0132371127520516,0.01094844932651,0.026661617099602,0.289538652996361,0.198082252984381,4.61214940021972,0.0026487463511914,0.00460437857380336,0.0186722125221116,0.0293344578433615,0.348982458891212,0.0148765299033059,5.76959529647076,0.0148765299033059,0.00357593373100191,0.00388817598246539,0.0286828956509899,0.372163145607086,0.652991659071195,1.20738648928737,6.6766349993324,0.417430576511708,0.0210495611810313,6.94895069049455,0.0210495611810313,0.00508348314858592,0.00579192962049745,0.0220434568034896,0.225594816198642,0.448734817157118,0.959283439100383,5.22903083932818,0.414896828735318,0.0272050601602845,0.00401926668808683,0.00730751365408879,0.195872136723956,0.337986249295339,0.969635734026918,4.7511497721211,1.04354839046555,0.0287624673749898,0.0460738101342944,0.0682484373388076,0.0256522599139203,0.0269935675871323,0.0268028513257152,0.00325337973473935,0.0120822145765067,0.0128170537813336,0.00116275459134207,0.00660426605741951,0.00881316589562688
1981,0.203724070387733,0.203724070387733,0.365711238719787,2.62209462734982,0.0985530489797423,0.0985530489797423,2.52625589186227,0.00342646809553175,0.00251849240862353,0.00927804892081607,0.00723553139493859,0.0230654653916935,0.0200717013234383,0.0411759213861431,0.150799456863996,0.134834354043408,4.33719397873734,0.00539651056489816,0.00814271450301278,0.021997863801732,0.0434381991064706,0.407673663721308,0.01955668029458,7.45493190144433,0.01955668029458,0.0036392791577975,0.0084295332299491,0.0398487968686261,0.22944743644067,0.53760664034335,0.940453013774647,6.05235863990439,0.38950151461202,0.0202426964203837,8.36298663171829,0.0202426964203837,0.00438614251719018,0.00682422735982768,0.042846201779114,0.246980031214076,0.44296965654377,0.910139728045146,5.13631679249684,0.308453286390431,0.0282180294371578,0.00361945510925456,0.00927378738728,0.199817907850817,0.350873560399688,0.445978903538321,4.58900115645832,0.99101830612383,0.0374310907404926,0.0560599961064298,0.0747172209457905,0.0225338885364839,0.0333300285264926,0.0395621365486464,0.00198861566705695,0.00956558263608736,0.0173431877085904,0.0020664434210783,0.00798325351149104,0.0170920266861182
1982,0.260378435013321,0.260378435013321,0.305881743756904,2.32759228185716,0.0593580946393118,0.0593580946393118,7.41214815800423,0.00381224616585694,0.00215657005473327,0.0134716294483715,0.00962823564668126,0.0168026658839103,0.0153487792855871,0.039648029003626,0.363688286806813,0.106620749339532,7.33709344562852,0.00348094919268049,0.0120235176201141,0.0155736556518113,0.0368387030914451,0.172589806707437,0.0148045793514966,7.22852335439663,0.0148045793514966,0.00235060386248828,0.00969626990278149,0.0365802369589538,0.226659214266603,0.511180803397249,1.2537726270474,5.34678630732475,0.145309107703575,0.0149094080469077,6.94798474875741,0.0149094080469077,0.00516633736756571,0.00607552715285328,0.0269652354726063,0.2135507430194,0.443915916187798,1.12209214353132,5.46810281330601,0.120826959007452,0.0397487451470095,0.00486991065301729,0.007084779090597,0.165082379916269,0.385805905233468,0.665221186948225,5.16393204556254,1.20424793409455,0.0302978539052582,0.0379232980418082,0.0440902133118571,0.0326154475744798,0.0309603316383707,0.0352687168363259,0.00175593796823118,0.0039935057246001,0.00747663798752833,0.00169751969341465,0.00701371850368498,0.0137842540994512
1983,0.345432918677767,0.345432918677767,0.391991780879297,4.22139016273008,0.196562021912927,0.196562021912927,8.02776006246782,0.00689817214141893,0.0054368896663289,0.0115998836814394,0.00745966629388517,0.0320021510270127,0.020425981256097,0.0531681529749788,0.387078854402681,0.315992069745892,9.4220202399644,0.00765739608577764,0.00950066327827852,0.0269247502497302,0.0538666842679925,0.649539536283514,0.0237200199753083,12.3120539991571,0.0237200199753083,0.00900958556612594,0.00779433254972417,0.0540314646880892,0.36232839010787,0.754580025032987,0.942621321686035,4.89818437649548,0.692853171488288,0.0279681029731394,10.5183948957432,0.0279681029731394,0.00912253762516662,0.00715179661752868,0.043169032113609,0.32756168907994,0.644240262572734,0.890564136317325,4.61727256687275,0.388627128699593,0.0337895524943618,0.00499036378040817,0.0101138064285816,0.183726020057826,0.471700881951569,0.521036290417974,4.06640128145756,1.6565941517269,0.0614477500724438,0.0630204012907771,0.0835726952494914,0.0418034456734781,0.0313098357545957,0.0316394089704596,0.0043162302389773,0.0127988194685489,0.0249314162698991,0.00522474305665811,0.00481765930616554,0.00822895761752272
1984,0.21862363362299,0.21862363362299,0.318456213668297,1.40799509575777,0.0958007040254658,0.0958007040254658,3.74996753232698,0.00552748791977197,0.00395208075902903,0.010242188443519,0.00740154904343842,0.0129444873536376,0.0110363822464277,0.0254095631573909,0.245529730348177,0.176579452457819,4.18174858933052,0.00454292670934022,0.00934429440777977,0.0142126018943025,0.030700091022718,0.472669236249358,0.018428854858326,5.98442093928014,0.018428854858326,0.00299010482144453,0.00828039431009449,0.0324960937167888,0.272388504944506,0.619703461724608,1.20199503225749,10.4713096881498,0.393104998422745,0.0241850902943761,6.4421382632088,0.0241850902943761,0.00332639103475403,0.00766924140241431,0.0396119262489723,0.266650850946223,0.586086806847688,1.23508616167412,10.3790358755954,0.285527694572376,0.0314545524436156,0.00525234334376607,0.00785061773432543,0.180035284565413,0.377005049692911,0.70251429400813,5.57259825917936,1.92638946916589,0.025735181304619,0.0490191010401212,0.0567634326539016,0.036432983247036,0.0418178295339136,0.03612458429071,0.00247545309819825,0.013692650867838,0.00852275572535216,0.00216060916693921,0.00844808583452046,0.00810702315655271
1985,0.299581178063934,0.299581178063934,0.365632110922196,2.57346843152346,0.0701253535990465,0.0701253535990465,4.37962494107725,0.00337890927041664,0.00258402414611542,0.0105395363223792,0.00730373388832469,0.0196103491671351,0.0143305644529363,0.027338076163248,0.450746416531302,0.199832934175095,5.89869096134653,0.00282909654987343,0.0106463372566894,0.0216457625228421,0.0343664309482828,0.349755415361525,0.013422772976708,8.28638782000024,0.013422772976708,0.00236234252976141,0.0092237217040292,0.0333624953266542,0.246269224546092,0.649167426138431,1.62697627194532,9.28353216275075,0.214590497481122,0.0150816484690581,9.71320712451238,0.0150816484690581,0.00454277642452607,0.0048355072148234,0.0214605758824349,0.225872698034397,0.532699025539028,1.55296709235942,8.41698110502482,0.104768249994436,0.0307241340200676,0.00494682245889801,0.00611182274294506,0.157726605946699,0.28626616828083,0.627720953796175,3.71650931001615,1.30809627344376,0.0329710167323942,0.0486774587601251,0.0573265297849535,0.0334128147035739,0.028186354186872,0.0309934037105893,0.0019109040635861,0.00756940382899715,0.00961056250796696,0.00205640631674404,0.00520203402998052,0.0131988225450106
1986,0.33381811313352,0.33381811313352,0.344903834021794,2.93547625983602,0.0437156641095335,0.0437156641095335,4.7822254894987,0.00435182399814038,0.0028045301686376,0.00716988015100412,0.00554552615323429,0.0135662831502897,0.0128728343522272,0.0451061894988999,0.154653763488849,0.108896731005643,4.95768101378888,0.00401671875531065,0.0110176167459237,0.0133614895564506,0.0449924492605634,0.196942140987021,0.0136917568462317,4.24878115044395,0.0136917568462317,0.00317247091144332,0.0086287402730642,0.043490876660976,0.285118508973366,0.600708529633726,0.904490747189414,5.79585457644206,0.201758464905241,0.0146084274036562,5.01694374257167,0.0146084274036562,0.00199795771140949,0.00700224836342716,0.0338171660371758,0.193793666846707,0.432024620704218,0.629350188474682,5.13191622274739,0.157479351778445,0.0243457111578086,0.0040266769692024,0.00711281263844115,0.16551350534081,0.347607833866244,0.517642631582165,4.50925243769021,0.841696843434923,0.0198244778482063,0.0374073319154746,0.0635552937395358,0.0302472642342613,0.0289397893535399,0.0268144859862063,0.00208511264449427,0.00820339057187409,0.0136806078619067,0.00186359184699862,0.00378361537541038,0.00771929316013052
1987,0.184005620063095,0.184005620063095,0.385827990419214,2.96887128198477,0.0803260671032577,0.0803260671032577,5.45061861535398,0.00543428442585825,0.00336191959266317,0.00750212598626901,0.00474500683392827,0.0130135171251037,0.0108591687937626,0.025596127638673,0.416558773909771,0.153707429963467,6.64367652855646,0.00940705464896169,0.00722661672610278,0.0162371858554907,0.0281398585080056,0.30726921065426,0.0133184015656763,10.4746764194391,0.0133184015656763,0.00687081967218204,0.00717332350279953,0.0275724388389491,0.268509952872037,0.634709398194781,0.952952941656593,6.03648520503237,0.339669210282288,0.0219809663704907,11.1382134819679,0.0219809663704907,0.00590901773374018,0.0124535158540897,0.0280550260615068,0.227703546501345,0.500630037308689,0.857633637406922,5.1521494638604,0.3167830165427,0.0286502811899368,0.00411742124063222,0.00695595833450165,0.153769210131069,0.320327285149704,0.373365625193775,3.10496524236863,1.13453796186519,0.0335548460638373,0.0537527393838153,0.077222608086994,0.0320882902559563,0.0304240704980563,0.0253183885385401,0.0021018230083955,0.00758398771679555,0.0180440739219916,0.00159148306282546,0.00586887025248817,0.0118837191137752
1988,0.22278845261626,0.22278845261626,0.340840114974691,2.29815794527162,0.106989730215294,0.106989730215294,10.9071626391993,0.00509916140086729,0.00257931809921857,0.00852265828957084,0.00554997029697211,0.0134886190324719,0.011779269622306,0.0401479574871662,0.412781464638866,0.245288408128177,11.4667242965005,0.00325360390607941,0.00708160262886188,0.0126214790392515,0.0418908543646737,0.411814180839162,0.0104281868193549,6.879363142136,0.0104281868193549,0.00242044740141869,0.00585141323068158,0.0343035835068677,0.264678369408314,0.648020132273912,0.985016786653154,7.81445788241865,0.26381097595529,0.0156835335712464,4.27448684827687,0.0156835335712464,0.00274854544219594,0.00691406346647446,0.0254798220062712,0.243812670040543,0.676756309242762,0.94887584293144,8.87429313372225,0.246624485365118,0.0331663220242406,0.00492250400603143,0.00846449822245756,0.259136076935261,0.584499461525694,1.01397246064502,8.05552991068413,0.823183633493977,0.0288008908486901,0.0443479523150401,0.052466134084256,0.0248441468917634,0.0208621146598925,0.0239820196583946,0.00157911506609051,0.00684223708325342,0.00814052578041549,0.00239079141803544,0.00812971671378362,0.00820262802876225
1989,0.113795764649874,0.113795764649874,0.393646398437058,2.90534366878692,0.0426525163870808,0.0426525163870808,4.74364063586329,0.00266227985376497,0.00146332736736219,0.00940346081716306,0.00709657602764922,0.0237320892125262,0.0194321509358098,0.0354164056346081,0.265243567683796,0.0946557524002138,8.69085507611437,0.00216759250120401,0.00858687401495921,0.019994744323442,0.0332097806611903,0.163696172165415,0.01680212166546,8.56378958574798,0.01680212166546,0.00400915525350144,0.00733326363317242,0.0364680236992613,0.323418890803813,0.630299465966901,1.94503035608247,8.6024358992785,0.0987569232259566,0.0242765724150601,7.51319752097915,0.0242765724150601,0.00453121924929514,0.00762930965067,0.0305889481119873,0.286158473617893,0.601874056067103,1.4592813869161,8.0724945616528,0.079861304503428,0.0262803910521048,0.00427371425038305,0.00873475771246725,0.245003167382098,0.490766048908371,0.942073619640205,6.67413691862227,1.08020584583019,0.0118527269474984,0.0175186386483968,0.0298645904110924,0.0342858087992721,0.0363332752139032,0.02615876927319,0.001215475525884,0.00455378896224273,0.00613267309064992,0.00189159989585322,0.00449618529179322,0.00666593982286049
1990,0.170906980361071,0.170906980361071,0.391045842270214,2.44412024615766,0.0697348099799785,0.0697348099799785,5.4058428587027,0.0036066479974621,0.00307329944424977,0.00779062399973304,0.0058269602376234,0.010811014685911,0.0101354646555326,0.0291015141038463,0.373764342266332,0.136553907659099,8.65822288049204,0.00703455603003087,0.00554996983899851,0.0110874732092356,0.0291747050556061,0.206407698332777,0.0123486090656993,10.2770221602738,0.0123486090656993,0.00593872175160905,0.00623748802048927,0.0387929881774333,0.317727673507665,0.578537094182744,1.57258287429165,7.88328176181991,0.129875134551278,0.0168807875759677,9.46090754700115,0.0168807875759677,0.00505465485790876,0.00922025967038062,0.0313145750973046,0.241117379596792,0.506574602140808,1.00537779228796,6.86913552335662,0.0888288314136945,0.0230382360182867,0.00382816943956079,0.00548693867236901,0.175475151256001,0.365878274879897,0.443984739874302,5.17575721892963,0.809271883552013,0.0158388114939294,0.0241653712405873,0.0395282966116743,0.0245450707447807,0.0390352295185079,0.0412789952500135,0.00131396019332976,0.00512216661054742,0.0108638079353039,0.00365739578821268,0.00313244399467905,0.00803613855099642
1991,0.105140266033425,0.105140266033425,0.449656579294577,3.9591993552035,0.0560466912647982,0.0560466912647982,4.51726148221478,0.00326349589628106,0.00217696313675447,0.0095770537214336,0.00665951917922482,0.0113202712073427,0.00941676894293766,0.0313762754373828,0.456208968978716,0.205944661167032,6.19654506072982,0.00360839972211869,0.008234878026052,0.0154306932773776,0.0309968730106245,0.475221545430528,0.0137217888325235,6.38632887007721,0.0137217888325235,0.00329550702269851,0.0133725475569318,0.0326036756368034,0.340994414691172,0.822266022682119,2.15436891957,13.7761169757623,0.385366147729782,0.0211831959500707,6.76175023251351,0.0211831959500707,0.00287085776269205,0.0111266080949718,0.023266465951774,0.312117501566906,0.684530872841469,2.0681724511902,12.587516519723,0.256300658575445,0.0234283669185938,0.00559536460996697,0.00832337083286922,0.231083023911413,0.412210897707944,1.81793821326057,9.91211942711496,1.04357824222859,0.0425406095422936,0.0488993681349299,0.0575109956088958,0.0376112475119154,0.0474481401209736,0.0481483638383571,0.00194605577202096,0.00737328049387647,0.0129656934736143,0.00156547022098866,0.00589259914951307,0.0093184018834482
