"year","H2a","H2b","H3a","H3b","H4","H5","H6","H7a","H7b","H7c","H7d","H8a","H8b","H9","H10a","H10b","H11","H12a","H12b","H13","H14","H15","H16","H17","H18","H19a","H19b","H20","H21a","H21b","H21c","H21d","H22","H24","H25","H26","H27a","H27b","H28","H29a","H29b","H29c","H29d","H30","H33","H34a","H34b","H35a","H35b","H35c","H35d","H36","H46a","H46b","H46c","H46d","H46e","H46f","H47a","H47b","H47c","H47d","H47e","H47f"
1980,NA,NA,NA,NA,7.94975,2.94975,35.026,0.00522568,0.00096913,0.003959845,0.00459201,0.0143153,0.01769836,0.02581245,8.787,5.8345,34.4396428571429,0.00254075357142857,0.00394291428571429,0.00900478571428572,0.0153006607142857,6.96035714285714,0.00917898666666667,32.6166666666667,0.00917898666666667,-0.00056891,0.00527688,0.0161426166666667,0.297423666666667,0.685838,0.997706333333333,6.18725,5.3037,0.0145727741935484,29.3290322580645,0.0145727741935484,-0.0030112064516129,0.00679397096774194,0.0267692258064516,0.417830967741936,0.764329032258064,1.43531451612903,7.18927419354839,4.31661290322581,-0.00396495526315789,-0.00312677631578947,-0.00204072631578947,0.369498947368421,0.566998157894737,0.926091842105263,4.50412078947368,7.925,0.143940357142857,0.113201071428571,0.141840321428571,0.116427894736842,0.05113,0.0335570157894737,0.00722107142857143,0.0161595357142857,0.0130851785714286,0.00744576315789474,0.0170577105263158,0.0162863684210526
1981,7.58555555555556,2.58555555555556,0.340122037037037,2.29476074074074,7.99931818181818,2.99931818181818,39.0554545454545,0.00378017272727273,-0.00140709090909091,-0.00477259090909091,-0.00305533909090909,0.00472947272727273,0.0109607272727273,0.00663965454545455,8.805,5.92227272727273,38.1296666666667,0.00359438666666667,-0.00218313666666667,0.00476151,0.02010208,7.02433333333333,0.01963418,35.052,0.01963418,0.00019897,0.00504196333333333,0.0354471233333333,0.237380666666667,0.642419666666667,0.848181666666667,6.59927246666667,5.37686666666667,0.0243086666666667,30.1883333333333,0.0243086666666667,-0.00327756,0.0078529,0.04128,0.303892333333333,0.729877666666667,0.978751666666667,7.88495666666667,4.48486666666667,0.00224662105263158,-0.00403455789473684,-0.00305786578947368,0.290427481578947,0.577694473684211,0.372779,6.09138157894737,8.69447368421053,0.113103333333333,0.0898392466666667,0.126419,0.112928421052632,0.0218941315789474,0.0171377631578947,0.00998293333333333,0.0152629333333333,0.0122810333333333,0.0112174210526316,0.0252065789473684,0.0278806315789474
1982,7.6787037037037,2.6787037037037,0.348958166666667,2.07018777777778,7.77126086956522,2.77126086956522,39.9669565217391,0.0019172,0.000591821217391304,0.00117688260869565,0.00493465652173913,-0.0154394782608696,-0.00107826956521739,-0.0013918652173913,7.93652173913044,5.5404347826087,38.9333333333333,0.00217640666666667,0.00635705333333333,-0.00597038666666667,0.00251623666666667,6.753,0.00360558,33.5653333333333,0.00360558,0.00074446,0.0082298,0.00217177,0.289774666666667,0.534034933333333,1.17480333333333,5.20209666666667,5.30076666666667,0.0122953666666667,29.471,0.0122953666666667,-0.00170416333333333,0.0113254333333333,0.0206611,0.316468,0.4882881,1.18682666666667,5.24783666666667,4.47746666666667,-0.0202319605263158,-0.00575680263157895,-0.00436234736842105,0.275890789473684,0.488672894736842,0.617933710526316,5.09844473684211,8.78368421052632,0.106577333333333,0.0967363333333333,0.117960666666667,0.148198947368421,0.0743493684210526,0.0586734473684211,0.0073513,0.0135856,0.0088347,0.0106248421052632,0.0185556842105263,0.0202880526315789
1983,7.59841509433962,2.59841509433962,0.36008,3.09711433962264,8.69991304347826,3.69991304347826,54.4395652173913,0.00913679130434783,0.00526202608695652,-0.00421282608695652,-0.00297313913043478,-0.0130229130434783,-0.00444505217391304,-0.00791104347826087,10.1086956521739,7.46347826086957,51.4696666666667,0.0053168,-0.00156106333333333,-0.0119943,0.0058572,8.83533333333333,-0.000231516666666667,43.8623333333333,-0.000231516666666667,0.00037989,-0.00078855,0.0350680666666667,0.318913333333333,0.5848491,0.700931666666667,2.97863266666667,6.626,0.0167801290322581,33.9738709677419,0.0167801290322581,-0.00526454838709677,0.00379601290322581,0.0311076774193548,0.34397064516129,0.617067419354839,0.720472903225806,3.69397096774194,5.27738709677419,-0.0185043846153846,-0.00358078461538462,-0.00681523076923077,0.283448974358974,0.52765017948718,0.383497948717949,3.09624846153846,10.415641025641,0.171638,0.162089333333333,0.197271333333333,0.217533333333333,0.150025384615385,0.1371,0.0115438,0.0216472666666667,0.0261595333333333,0.0118623076923077,0.0146616153846154,0.0114910512820513
1984,8.12949056603774,3.12949056603774,0.294613773584906,0.883299056603774,7.61781818181818,2.61781818181818,41.6522727272727,0.000726631818181818,-0.00418187272727273,0.000547727272727273,0.00355716363636364,-0.00512690909090909,0.00563724545454546,0.0321819909090909,8.77090909090909,5.87772727272727,40.1816666666667,-0.000716633333333333,0.000877806666666667,-0.00315884,0.02992946,7.099,0.00978054838709677,36.4316129032258,0.00978054838709677,-0.00614694516129032,0.00281312580645161,0.0283518967741935,0.35660164516129,0.756646064516129,1.12346009677419,9.41912258064516,5.24616129032258,0.0190649333333333,31.6583333333333,0.0190649333333333,-0.00914516666666667,0.00467563333333333,0.0371675333333333,0.35954,0.720096666666667,1.04870933333333,9.5965,4.32893333333333,-0.0147206315789474,0.00108769736842105,-0.00420772368421053,0.245569210526316,0.454830789473684,0.373943855263158,4.64083578947368,9.99578947368421,0.133645333333333,0.0916956666666667,0.114772366666667,0.165985789473684,0.0956392105263158,0.0851264784210526,0.0066316,0.0191272666666667,0.0104495333333333,0.00923197368421053,0.0273639473684211,0.0135371578947368
1985,7.6687962962963,2.6687962962963,0.308153888888889,1.58893444444444,7.80773913043478,2.80773913043478,47.0034782608696,0.0109256956521739,0.00415750434782609,0.0107167565217391,0.0083875652173913,-0.000618082608695653,0.00932006086956522,0.0108017869565217,7.97782608695652,5.66826086956522,44.9603333333333,0.00786256666666667,0.00599576,-0.00298493,-0.000270296666666667,6.76233333333333,-0.00162183,40.261,-0.00162183,0.00342150333333333,0.00315488,-0.00789416333333333,0.301911133333333,0.578531666666667,1.605416,7.85822,5.22856666666667,0.00695653,33.8526666666667,0.00695653,-0.000611356666666667,0.000435623333333333,0.00895836666666667,0.3205638,0.547899666666667,1.59156266666667,7.84312,4.3264,-0.0222094736842105,-0.00172255263157895,-0.00115312078947368,0.244175684210526,0.412965973684211,0.474117631578947,3.72877894736842,9.11763157894737,0.0913293333333333,0.0503869666666667,0.0470315366666667,0.121380263157895,0.0610772368421053,0.045226,0.00675106666666667,0.0138094666666667,0.0106070666666667,0.00895892105263158,0.0130867105263158,0.0168464210526316
1986,7.49607547169811,2.49607547169811,0.371947403773585,2.41899233962264,7.95282608695652,2.95282608695652,35.1852173913043,-0.00129454782608696,-0.00314919565217391,-0.00517073913043478,-0.00394895652173913,-0.00899917391304348,0.000285847826086957,-0.0154047391304348,8.15782608695652,5.66695652173913,33.867,-0.00161240666666667,-5.25833333333332e-05,-0.00229021,-0.00941586666666667,6.75,0.0100246766666667,31.2303333333333,0.0100246766666667,-0.00189951333333333,0.0045663,0.0161215333333333,0.253148333333333,0.622696666666667,0.686889333333333,5.47906666666667,5.26906666666667,0.0132044548387097,27.4361290322581,0.0132044548387097,-0.00249735161290323,0.00797006129032258,0.0295587516129032,0.283670322580645,0.605692903225806,0.757007419354839,5.93048612903226,4.47729032258064,-0.0176617948717949,-0.00405351282051282,-0.00543118717948718,0.257981538461538,0.438280769230769,0.385359487179487,4.05697179487179,8.83205128205128,0.111735666666667,0.101995,0.115754316666667,0.137998974358974,0.0784064102564102,0.0677469230769231,0.00652746666666667,0.0149045666666667,0.0160496666666667,0.00925548717948718,0.0121885128205128,0.0126377179487179
1987,7.51067924528302,2.51067924528302,0.352142264150943,2.30651056603774,8.17309090909091,3.17309090909091,46.5863636363636,0.00321407272727273,-0.000842509090909091,-3.11363636363635e-05,0.00129655454545455,-0.00192018181818182,0.0050744,0.037605,8.87545454545455,6.19454545454545,44.0896666666667,0.00555482,9.42566666666667e-05,-0.00372666666666667,0.0324766666666667,7.43833333333333,0.000472976666666667,38.6556666666667,0.000472976666666667,0.00642218333333333,0.00367599333333333,0.0320173,0.264296366666667,0.530884666666667,0.792218666666667,4.87133333333333,5.668,0.0132807741935484,32.7193548387097,0.0132807741935484,0.00449040322580645,0.0100335838709677,0.0619183870967742,0.247086903225806,0.427969032258065,0.693755806451613,4.2614064516129,4.63370967741935,0.0226301842105263,-0.0039406552631579,0.000840194736842105,0.226581210526316,0.394666842105263,0.305788313157895,2.66238447368421,9.24578947368421,0.137982333333333,0.0990886666666667,0.118159033333333,0.144874736842105,0.0777707105263158,0.0567709736842105,0.0072342,0.0138249666666667,0.0176277666666667,0.00887934210526316,0.0147635,0.0196663947368421
1988,7.80914814814815,2.80914814814815,0.385107037037037,2.08241666666667,7.9315652173913,2.9315652173913,41.5517391304348,0.00770208695652174,0.00187831739130435,-0.00144414782608696,0.0013738,-0.00542969565217391,0.00324380434782609,0.0146908695652174,8.07391304347826,5.80130434782609,38.1183333333333,0.00566154,0.00195,-0.00244549666666667,0.0226603333333333,6.90766666666667,0.00237811666666667,32.148,0.00237811666666667,0.00382242,0.00283760333333333,0.0288833666666667,0.377834666666667,0.759402333333333,1.27893666666667,8.2847567,5.2511,0.01108794,28.3036666666667,0.01108794,0.00175826666666667,0.00859454666666667,0.0394546666666667,0.433999666666667,0.825106333333333,1.40837666666667,9.81185666666667,4.30913333333333,0.0172879289473684,2.99078947368421e-05,0.00105083421052632,0.353667815789474,0.653692894736842,0.844626842105263,6.81628631578947,8.22894736842105,0.106269666666667,0.06195715,0.0731246666666667,0.0763623684210526,0.0142301578947368,0.0168788289473684,0.00655243333333333,0.0123928,0.00856086666666667,0.00828026315789474,0.0159717894736842,0.0149405526315789
1989,7.39871698113208,2.39871698113208,0.383352264150943,2.69646113207547,7.65734782608696,2.65734782608696,40.0208695652174,0.00803026086956522,0.00212290434782609,0.00699039130434783,0.00818995652173913,0.0161161304347826,0.0243569130434783,0.0399814347826087,6.87782608695652,4.9194347826087,35.9703333333333,0.00466499,0.00611685333333333,0.0193417466666667,0.0424227666666667,5.78033333333333,0.0212024333333333,30.721,0.0212024333333333,-0.000673956666666667,0.00500441333333333,0.0458397666666667,0.4074883,0.648218666666667,2.03114933333333,8.46021333333333,4.70236666666667,0.0320419032258065,26.2835483870968,0.0320419032258065,-0.00471405806451613,0.00721012258064516,0.0568097419354839,0.453982548387097,0.65329,1.85692258064516,8.08725161290323,4.0571935483871,0.0328312051282051,-0.000406523076923077,0.000425976923076923,0.403761282051282,0.732936153846154,0.823141282051282,7.47933871794872,8.57641025641026,0.0695953333333333,0.0323369,0.05051709,0.122716923076923,0.0415733846153846,0.0334015128205128,0.00541973333333333,0.00989853333333333,0.00765026666666667,0.00950030769230769,0.0138869230769231,0.0109775897435897
